BriefId,BrandFeedback,Curation,OnBrief,OverallScore,Time,photographerId
5aa1616ee1d3860011a65b0d,0,86.25,56,86.25,100,58a0f16f54d074210afe9e15
5aa18795f21afd00106bb940,0.75,81.25,100,82,100,59243c0b0d637b000ea4c747
5aa18795f21afd00106bb940,0,56.25,0,0,100,58e8e40cec91100c0098936c
5aa18795f21afd00106bb940,0,81.25,100,81.25,100,598a24deffbf6e000fe95997
5a20351ee47fb700112e4104,1.5,83.33333333,46.66666667,84.83333333,100,57be0988541109c6070152cf
5a7cbdb3c1f2bc0010104cdc,3,31.25,0,34.25,100,
5aa1c0a65e289d0010caf4b8,0,12.5,0,0,0,54fe3417ef946c7241c1dc39
5aa1c0a65e289d0010caf4b8,0,12.5,0,0,0,59262a12604e79000f64a111
5aa1c0a65e289d0010caf4b8,0,12.5,0,0,0,5999056cc5cbf2000d746873
5a981ed1e5bca00010ef1da9,0,87.5,100,87.5,100,58e134f15571db0c00d533f0
5aaff89538518e000ffe35c4,3.69,56.25,0,59.94,100,58877251f8fe6a6526f0f875
5aaff89538518e000ffe35c4,3.69,56.25,0,59.94,100,58e56d845bdca80c00948be9
5aaff89538518e000ffe35c4,3,43.75,0,0,100,598d1be47cdf78000d54a83a
5a7ca0b8005e5d0011d5daa8,1.5,87.5,100,89,100,5aa1778dad93070010451a98
5aaab532671d9a0010c5f645,0.03,68.75,100,68.78,100,57fffa0de0372309395cd2d7
5aaab532671d9a0010c5f645,0.06,77.5,68,77.56,100,58e4235a0616100b005bb85b
5a9d579614c51e001048cc65,3.57,73.75,56,77.32,100,570de753940a68884f7b8f01
5aaab0f3e6c793000f7ee034,-0.24,76.5,64.8,76.26,100,579654b58d4f583a1de845f3
5aaab0f3e6c793000f7ee034,0.36,75.5,61.6,75.86,100,5874651dc3f919b955a311c5
5a748e84733e180011fde7ff,6,12.5,0,0,0,5a99c2524d891800107b6594
5aa6b58a9c59840011454d23,0,12.5,0,0,0,56afd4288e8870c2303f5b30
5aa6b58a9c59840011454d23,0,12.5,0,0,0,581b4d4291d3cc857dca0f93
5aa6b58a9c59840011454d23,0,12.5,0,0,0,58a0f16f54d074210afe9e15
5a80e3a4b23edc00151e6123,0,12.5,0,0,0,578d14840d79f16257c0c55c
5a833e3af10050001233cdd3,0,31.25,0,31.25,100,
5a72666e584dbd0014c612b2,3,31.25,0,34.25,100,
5aa2ae3ae1cdd600153419ea,0.3,81.25,100,81.55,100,59ba7870d8d454000e11809b
5aa2ae3ae1cdd600153419ea,0,81.25,100,81.25,100,55d3655bae03426f6b3950c6
5aa2ae3ae1cdd600153419ea,0,12.5,0,0,0,57bb690fa66e2a827c01b5a7
5a61faff4bc120001177bd56,0,31.25,0,31.25,100,
5a820c72b23edc001520f15a,0,31.25,0,31.25,100,
5a820c72b23edc001520f15a,0,31.25,0,31.25,100,
5a959b35d1ddd900111bc6e0,0,12.5,0,0,0,57f2c615b5492e57607ff3d6
5a99cf2514c51e0010445d4c,0,87.5,100,87.5,100,58d1a7dbd675c10b00b2d5e6
5aa1f4d1f21afd00106c927a,-4.23,87,58.4,82.77,100,590168d20996e9000bf8a4d6
5aa1f4d1f21afd00106c927a,-6,12.5,0,0,0,5a6f9f53a9c82100108cfc03
5a5f7dd0fb3aa30011ba3582,0,12.5,0,0,0,5a99c2524d891800107b6594
5a5f7dd0fb3aa30011ba3582,0,12.5,0,0,0,5a99c2524d891800107b6594
5a5f7dd0fb3aa30011ba3582,0,12.5,0,0,0,5a99c2524d891800107b6594
5aa1bf745e289d0010caf182,3.36,81.25,100,84.61,100,58d1a7dbd675c10b00b2d5e6
5aa1bf745e289d0010caf182,2.76,87.5,100,90.26,100,581b4d4291d3cc857dca0f93
5aa1bf745e289d0010caf182,3.33,100,100,100,100,58f2c77833429e000d816f8f
5a54144f7b6374000f81aa71,3,31.25,0,34.25,100,
5a54144f7b6374000f81aa71,3,31.25,0,34.25,100,
5a54144f7b6374000f81aa71,3,31.25,0,34.25,100,
5a96fd993da1470012505d5e,0,59.58333333,70.66666667,59.58333333,100,56cb99e11b5618106a5ee01f
5a96fd993da1470012505d5e,0,72.5,52,72.5,100,559dc67a6a8c83d67a1df219
5a96fd993da1470012505d5e,0,0,0,0,0,58ba4e12b20240b059a54628
5aa804880712f80013897575,-3,48.75,36,45.75,100,58c43730f0460f0b004a8e5d
5aa804880712f80013897575,-3,12.5,0,0,0,566741603e697f3a7159bce5
5a61faff4bc120001177bd56,0,31.25,0,31.25,100,
5a9867c0e5bca00010f00fe9,0,75,60,75,100,581b4d4291d3cc857dca0f93
5a9eef4babd913000faf8a9b,1.26,87.5,100,88.76,100,581b4d4291d3cc857dca0f93
5a7919b91156b90011380650,0.15,64.58333333,86.66666667,64.73333333,100,57636923e38dc6eb74254d52
5a7919b91156b90011380650,0.36,87.5,100,87.86,100,5697bb46b2c917b13ce7cebd
5a7919b91156b90011380650,0.24,75.83333333,62.66666667,76.07333333,100,5782bc77033f2fed10a1ee8d
5aaffcd0de5bd10011806598,0,87.5,100,87.5,100,5ab28506482be000108b5f1c
5aa2b63265f0e80012ed1e1b,0,81.25,100,81.25,100,562facca6ecb57e815009b06
5aaffcd0de5bd10011806598,0,12.5,0,0,0,5a99c2524d891800107b6594
5aa1d8055e289d0010cb418a,6,75,100,81,100,586bef9a5a7cf0da366ad8be
5aa1b22e5e289d0010cabe1b,4.56,87.5,100,92.06,100,586bef9a5a7cf0da366ad8be
5aa1b22e5e289d0010cabe1b,4.62,100,100,100,100,58b4c1779057689850f7ac11
5aa2c3d9f2f8ed000f1c6ace,4.38,79.16666667,73.33333333,83.54666667,100,57be0988541109c6070152cf
5aa2c3d9f2f8ed000f1c6ace,3.57,79.16666667,73.33333333,82.73666667,100,58935398b557a4cb5483ac11
5aa2c3d9f2f8ed000f1c6ace,3,12.5,0,0,0,5976de53578722000eb5e9e8
5aa2c3d9f2f8ed000f1c6ace,3.6,89.58333333,66.66666667,93.18333333,100,59333aacfdfeff000f052c62
5aa053292de391000fecab40,2.01,87.5,100,89.51,100,5881cc551f2d0dad1430f2a5
5aa053292de391000fecab40,0.12,87.5,100,87.62,100,586c5700078db7233b3e1e5f
5aa053292de391000fecab40,0,87.5,100,87.5,100,59137d7d1e8d48000bbbd7d3
5aa053292de391000fecab40,0.3,87.5,100,87.8,100,59baeb7a0bbfac000c7417fe
5a9882523da1470012541366,1.47,87.5,100,88.97,100,58c9b853e6d840f473d6462d
5aa1a38b58a51a0015bd7f5f,0.39,86.25,56,86.64,100,57fffa0de0372309395cd2d7
5aa1a38b58a51a0015bd7f5f,0,12.5,0,0,0,585c86f324c9854711b0f6ca
5a9882523da1470012541366,0,12.5,0,0,0,58afc07d6f102d894960766f
5a9882523da1470012541366,3.57,68.75,100,72.32,100,58b4bc379057689850f7ac09
5a981ed1e5bca00010ef1da9,0,100,100,100,100,58e134f15571db0c00d533f0
5aa1d8055e289d0010cb418a,6,0,0,0,0,571042f43207b72561a05744
59dd37e7c9b7d30010c84925,2.04,75,100,77.04,100,5981412921ab4c000e4e0ece
59dd37e7c9b7d30010c84925,4.14,75,100,79.14,100,57fbe3197e09b86e1895e73f
59dd37e7c9b7d30010c84925,3,100,100,100,100,58a0f16f54d074210afe9e15
59dfe36c1f074c0014709688,0,76.38888889,64.44444444,76.38888889,100,598a24deffbf6e000fe95997
59dfe36c1f074c0014709688,0.9,75,60,75.9,100,5790f06d615caad37c452be3
5a93fa0c698efc00119c9b7e,0,12.5,0,0,0,59ad909463dc33000d1a5113
5aa9714b370ba10011d042bd,3.03,81.25,100,84.28,100,559d808b6a8c83d67a1de7ea
5aa9714b370ba10011d042bd,3.03,100,100,100,100,592396790d637b000ea487d5
5aa9714b370ba10011d042bd,3.03,87.5,100,90.53,100,594b397e1d2a45000fc606a0
5aa69e5555375a0010575b22,1.35,88.33333333,62.66666667,89.68333333,100,567982b1a0d2c1211754c3eb
5aa69e5555375a0010575b22,1.53,88.33333333,62.66666667,89.86333333,100,56afd4288e8870c2303f5b30
5aa69e5555375a0010575b22,1.29,58.75,68,60.04,100,58cf429ac83b530c001e1914
5a848b3e68b02200111bae17,3,68.75,100,71.75,100,55c1be2bf32d99f276186e3a
5a848b3e68b02200111bae17,3,68.75,100,71.75,100,56cb99e11b5618106a5ee01f
5a848b3e68b02200111bae17,3,81.25,100,84.25,100,585c86f324c9854711b0f6ca
5aa1a38b58a51a0015bd7f5f,-0.21,72.5,52,72.29,100,58922ddf8fdf7b485230444e
5a5f7eb344d84c0010c5c24f,0,31.25,0,31.25,100,
5a986410140bee0011870c6a,0,52.5,48,52.5,100,58dd773e0dfc6f0b0043c563
5a986410140bee0011870c6a,0,12.5,0,0,0,585069728ef5742b6675ace5
5a986410140bee0011870c6a,0,57.5,44,57.5,100,58b4bc379057689850f7ac09
5aa010683a245100107d1f08,0,63.88888889,64.44444444,63.88888889,100,5786bb1e36bbffca27a69f3e
5a6608e845d69100103e9c2d,0,31.25,0,31.25,100,
5a9ec01c8047a80010786b89,-3,56.25,60,53.25,100,58fe32a0f8f199000bbd7ffc
5a9ec01c8047a80010786b89,-3,81.25,100,78.25,100,58fe32a0f8f199000bbd7ffc
5a9882523da1470012541366,0.72,46.875,30,47.595,100,58e4f0c60616100b005c5e86
59dfcafaf9d94f00124cd046,0,12.5,0,0,0,54cb0a3fec79ce9e06bf50f4
59dfcafaf9d94f00124cd046,0,86.11111111,55.55555556,86.11111111,100,57fbe3197e09b86e1895e73f
59dfcafaf9d94f00124cd046,0.3,87.5,60,87.8,100,586ec27cae3a308242a87f14
59dfcafaf9d94f00124cd046,0.3,61.11111111,55.55555556,61.41111111,100,592f2cac163de6000f6f068c
59dfcafaf9d94f00124cd046,0,12.5,0,0,0,590eb5e3029ccd000c14f6f0
59dff409fecd4a000f31a989,0,12.5,0,0,0,5839e14ef0c528e114f824ce
59dff409fecd4a000f31a989,0,86.11111111,55.55555556,86.11111111,100,59137d7d1e8d48000bbbd7d3
59dff409fecd4a000f31a989,0.3,75,60,75.3,100,598b404f229c13000f70ff07
5aa17478ad930700104503a0,0,71.66666667,89.33333333,71.66666667,100,566741603e697f3a7159bce5
5aa17478ad930700104503a0,0,97.91666667,93.33333333,97.91666667,100,56b24ba4e3414bdd65ccfd0a
5aa17478ad930700104503a0,0,0,0,0,0,57e8aa5ffd04e73110ac6733
5a9967e53da1470012550f35,0,68.75,100,68.75,100,56f21056b6b24a306258fa3b
5aaff138941f0300121396ce,3,45.3125,25,48.3125,100,59ae46f4deee66000ea307ea
5aa6fb320caf3b000fe60c68,0,75,100,75,100,58e2b0a15571db0c00d6a0c7
5aaa05a1e6c793000f7e0913,0.27,79.02777778,92.88888889,79.29777778,100,58e2b0a15571db0c00d6a0c7
5aaff138941f0300121396ce,3,100,100,100,100,59ae46f4deee66000ea307ea
5a792533474d2b00100e83a4,0,43.75,0,43.75,100,559dc67a6a8c83d67a1df219
5a86eed4107738000f26fe79,0,57.63888889,64.44444444,57.63888889,100,588197b4ac45e77413033f03
5aa6eb050caf3b000fe5d11b,1.2,70.83333333,46.66666667,72.03333333,100,5870169e4786d7d3480ff8a1
5aa6eb050caf3b000fe5d11b,3,83.33333333,46.66666667,86.33333333,100,5981412921ab4c000e4e0ece
5aa6eb050caf3b000fe5d11b,4.56,75,100,79.56,100,58655086929d087023fd16e7
5ab022f8de5bd1001180e6b5,0,81.25,100,81.25,100,59fa1124e53f0400101bc592
5a8c29227c4fd2000f60d126,0,75,20,75,100,5a99c2524d891800107b6594
5a9488062588950011700358,6,77.5,68,83.5,100,56afd4288e8870c2303f5b30
5a9488062588950011700358,6,75.83333333,62.66666667,81.83333333,100,567982b1a0d2c1211754c3eb
5a9488062588950011700358,6,75.83333333,62.66666667,81.83333333,100,57d1db2f4703ffe212447132
5aa705830caf3b000fe643f5,0.15,87.5,100,87.65,100,58e2b0a15571db0c00d6a0c7
5a9d65aa3e746c00107f0a0c,3.99,85,52,88.99,100,57973ac88d4f583a1de87431
5a9d65aa3e746c00107f0a0c,4.2,79.16666667,73.33333333,83.36666667,100,55ff3f14337697b77f9edd13
5a9d65aa3e746c00107f0a0c,3,12.5,0,0,0,587ba6b52d93dae074ca8362
5a9d65aa3e746c00107f0a0c,4.23,90,68,94.23,100,5877e3c702fe65c9668c3667
5a9882523da1470012541366,0.15,87.5,100,87.65,100,5665bb983e697f3a71597a20
5aa1d8055e289d0010cb418a,6,43.75,0,49.75,100,5a197ca7e8b8a400118b3bd2
5ab3cf33a3851700103ddd58,0,87.5,100,87.5,100,58e2b0a15571db0c00d6a0c7
5ab144d50b9ab600145eb434,-3,80,96,77,100,55c1be2bf32d99f276186e3a
5ab144d50b9ab600145eb434,-3,81.25,80,78.25,100,5790f06d615caad37c452be3
5ab144d50b9ab600145eb434,-3,12.5,0,0,0,58c74c36a5b29bf46f3f676d
5ab2a21c413d4500115a70fa,0,75,60,75,100,56f2e623b6b24a3062592e89
5ab2a21c413d4500115a70fa,0,87.5,100,87.5,100,589dd531d9ee90b97d680846
5ab2a21c413d4500115a70fa,0.54,93.75,80,94.29,100,5787f1dc36bbffca27a71cbe
5ab3cab3a7282d00100f6918,-2.91,59.375,70,56.465,100,58fe32a0f8f199000bbd7ffc
5ab3cab3a7282d00100f6918,-3,87.5,100,84.5,100,58fe32a0f8f199000bbd7ffc
59dfe36c1f074c0014709688,1.29,52.08333333,46.66666667,53.37333333,100,5839e14ef0c528e114f824ce
59dff409fecd4a000f31a989,0,71.52777778,8.888888889,71.52777778,100,5839e14ef0c528e114f824ce
5a89d1897c4fd2000f5c4b97,0.48,67.01388889,94.44444444,67.49388889,100,55b19ba78ac05585396d5d5b
5a949fcad1ddd9001119fa98,6,82.5,84,88.5,100,567982b1a0d2c1211754c3eb
5a949fcad1ddd9001119fa98,6,74.16666667,57.33333333,80.16666667,100,57893edc36bbffca27a8520b
5a949fcad1ddd9001119fa98,6,85,52,91,100,58372d6f90d4e8c10eaf9879
5a86fa58f05af900127bb55b,-5.22,72.5,72,67.28,100,56cb99e11b5618106a5ee01f
5a86fa58f05af900127bb55b,-5.49,68.75,40,63.26,100,5a0a585bfd3dd30011bb7135
5a86fa58f05af900127bb55b,-6,0,0,0,0,5a1e745eb3e1600010607a95
5a5f7f07d8e27a0010e34c50,0,31.25,0,31.25,100,
5ab24ff22eacab0012bcdee2,-0.27,88.33333333,62.66666667,88.06333333,100,56b24ba4e3414bdd65ccfd0a
5ab24ff22eacab0012bcdee2,1.86,86.66666667,57.33333333,88.52666667,100,5790f06d615caad37c452be3
5ab24ff22eacab0012bcdee2,0.75,79.16666667,73.33333333,79.91666667,100,58c43730f0460f0b004a8e5d
5aaa741f0a2504000f4a726d,4.62,90,68,94.62,100,56afd4288e8870c2303f5b30
5aaa741f0a2504000f4a726d,1.23,75.83333333,62.66666667,77.06333333,100,56a3e61dca44b8450c5c300e
5aaa741f0a2504000f4a726d,5.1,88.33333333,62.66666667,93.43333333,100,58a0f16f54d074210afe9e15
5a9837963da147001252e98e,-2.94,75.83333333,62.66666667,72.89333333,100,585c86f324c9854711b0f6ca
5a9837963da147001252e98e,-3,90,68,87,100,5981412921ab4c000e4e0ece
5a9837963da147001252e98e,-3,12.5,0,0,0,581b4d4291d3cc857dca0f93
5aa300f73bcae2001187ef2d,0,80,36,80,100,55a18bca6a8c83d67a1e40f1
5aa300f73bcae2001187ef2d,0.03,74.16666667,57.33333333,74.19666667,100,55f76438fcba3b8b67324794
5aa300f73bcae2001187ef2d,0.06,86.66666667,57.33333333,86.72666667,100,57f288c3b5492e57607fa0db
5aa2d93c8983e50012561966,0.15,100,100,100,100,55f76438fcba3b8b67324794
5aa2d93c8983e50012561966,0.18,87.5,100,87.68,100,587e80c3c62186b70515dd8b
5aa2d93c8983e50012561966,0,12.5,0,0,0,58c43730f0460f0b004a8e5d
5aa1b22e5e289d0010cabe1b,4.5,43.75,0,48.25,100,5849a2fb63d7f1154b8de1e6
5ab8de7315daef0012d838aa,-6,70,84,64,100,58b9e137b59bb7cf54fe91f0
5a9959db140bee001188ecef,0,62.5,40,62.5,100,583977b8f0c528e114f80e67
5a9959db140bee001188ecef,-0.3,62.5,40,62.2,100,592057720d637b000ea272c6
5a9d6eb014c51e0010491d68,0.99,66.96428571,54.28571429,67.95428571,100,55e5fd44fcba3b8b672ea3be
5a9d6eb014c51e0010491d68,0.39,59.82142857,31.42857143,60.21142857,100,56cc856d380fc3a4072e2428
5a9d6eb014c51e0010491d68,0.3,82.14285714,42.85714286,82.44285714,100,58e4235a0616100b005bb85b
5a9d6eb014c51e0010491d68,-1.5,75,60,73.5,100,591603638655a0000c6bfb70
5a90212c24060200118c514e,0,55.75,58.4,55.75,100,587e0a6ffd76d2ea7ea62eb9
5aa1b71af21afd00106c0a55,0,81.25,100,81.25,100,5941c918a38da0000f4eb342
5aa2f3ba3bcae2001187c666,-0.72,63.33333333,62.66666667,62.61333333,100,596a4532c8fc2d000f32be99
5a8739e2f753d30011344de5,0,82.29166667,83.33333333,82.29166667,100,55f76438fcba3b8b67324794
5a8739e2f753d30011344de5,0,86.97916667,58.33333333,86.97916667,100,56b24ba4e3414bdd65ccfd0a
5a8739e2f753d30011344de5,0,81.77083333,41.66666667,81.77083333,100,587e80c3c62186b70515dd8b
5a8739e2f753d30011344de5,0,61.45833333,16.66666667,61.45833333,100,588244201f2d0dad14311128
5a8739e2f753d30011344de5,0,86.97916667,58.33333333,86.97916667,100,57813bea033f2fed10a1e027
5aa70d8c921ab4000f0b6884,0,75,100,75,100,58e2b0a15571db0c00d6a0c7
5a74bfbc733e180011feac55,0,31.25,0,31.25,100,
5aafd078de5bd100117fb614,-2.73,87.5,100,84.77,100,578d14840d79f16257c0c55c
5aafd078de5bd100117fb614,-3,43.75,20,40.75,100,58e8e40cec91100c0098936c
5a8485273e65280011387f07,0,12.5,0,0,0,55d3655bae03426f6b3950c6
5a8485273e65280011387f07,0.03,78.75,72,78.78,100,5790f06d615caad37c452be3
5a97fd693da14700125263ae,0.3,83.92857143,48.57142857,84.22857143,100,56b24ba4e3414bdd65ccfd0a
5a97fd693da14700125263ae,0.36,83.92857143,48.57142857,84.28857143,100,5a0e1ccd5c8241001475c964
5a97fd693da14700125263ae,0.33,83.92857143,48.57142857,84.25857143,100,54cb0a3fec79ce9e06bf50f4
5a97fd693da14700125263ae,0.3,71.42857143,48.57142857,71.72857143,100,58d0749ef602580d00e84c7d
5a97fd693da14700125263ae,0.3,71.42857143,48.57142857,71.72857143,100,5ab939f4e58b73001426c96c
5a8bf9877c4fd2000f60aba1,3.36,100,100,100,100,58e4235a0616100b005bb85b
5a986410140bee0011870c6a,0,12.5,0,0,0,58348f9166a9d8b8784dfdbc
5ab93d948f2ad30011bb3bc4,3.3,68.75,100,72.05,100,5771a05d1fb808a12bea21dd
5a948e2f463fd40011da4214,0,12.5,0,0,0,56fe75e8c1dc55e7351405d3
5a948e2f463fd40011da4214,0,75,100,75,100,58d1a7dbd675c10b00b2d5e6
5a93fa0c698efc00119c9b7e,0,0,0,0,0,58a99220a38f33ba29cb169e
5a93fa0c698efc00119c9b7e,0.99,73.33333333,54.66666667,74.32333333,100,595be0795ebf6c000fe4a14f
5aa1fb4ef21afd00106c9d16,0,75,60,75,100,5954e20a3a61c5000e40dcd8
5a61faff4bc120001177bd56,0,31.25,0,31.25,100,
5a9d5f5914c51e001048e35e,0,12.5,0,0,0,5915e0a48655a0000c6bdac7
5a9d5f5914c51e001048e35e,0,54.16666667,53.33333333,54.16666667,100,5978d5e7a2b156000ced7ecf
5a9d5f5914c51e001048e35e,0,12.5,0,0,0,5aaafc9500318e001482b500
5a9d5f5914c51e001048e35e,0,12.5,0,0,0,5a7c38d74add280013c164eb
5ab93d948f2ad30011bb3bc4,3.36,100,100,100,100,5771a05d1fb808a12bea21dd
5ab903540512c90013b55041,3.09,87.5,100,90.59,100,58e134f15571db0c00d533f0
5ab903540512c90013b55041,3.18,100,100,100,100,58e134f15571db0c00d533f0
5a99a503c38695001138b540,1.29,87.5,100,88.79,100,56b24ba4e3414bdd65ccfd0a
5a99a503c38695001138b540,1.47,68.75,100,70.22,100,57914929615caad37c4544f1
5a99a503c38695001138b540,0.12,100,100,100,100,59ce807e94e48d000da81fd9
5a99a2562bae7c00111c8b02,0.75,100,100,100,100,56b24ba4e3414bdd65ccfd0a
5a99a2562bae7c00111c8b02,0.42,100,100,100,100,59ce807e94e48d000da81fd9
5a99a2562bae7c00111c8b02,0.15,87.5,100,87.65,100,57914929615caad37c4544f1
5a99a0e214c51e001043eb3b,0.78,83.92857143,48.57142857,84.70857143,100,54cb0a3fec79ce9e06bf50f4
5a99a0e214c51e001043eb3b,0.75,83.92857143,48.57142857,84.67857143,100,56b24ba4e3414bdd65ccfd0a
5a99a0e214c51e001043eb3b,0.51,65.17857143,48.57142857,65.68857143,100,57914929615caad37c4544f1
5a833be8cf17bd0011b53281,0,100,100,100,100,56b24ba4e3414bdd65ccfd0a
5a833be8cf17bd0011b53281,0,12.5,0,0,0,55d6d0e7ae03426f6b3a2883
5a833be8cf17bd0011b53281,0,81.25,100,81.25,100,566741603e697f3a7159bce5
5a833be8cf17bd0011b53281,0,100,100,100,100,57a5965c37b6f13c73a14cfe
5a833be8cf17bd0011b53281,0,75,100,75,100,58be1067799b55fe5f05da84
5aa1b71af21afd00106c0a55,0,81.25,100,81.25,100,56a3e61dca44b8450c5c300e
5aa1b71af21afd00106c0a55,0,81.25,100,81.25,100,58728d5e4786d7d34810674d
5a8eeb50e49da20011ca5757,0,50,20,50,100,5a99c2524d891800107b6594
5a99a44bc38695001138b456,0.3,71.42857143,48.57142857,71.72857143,100,55a18bca6a8c83d67a1e40f1
5a99a44bc38695001138b456,0.3,71.42857143,48.57142857,71.72857143,100,57914929615caad37c4544f1
5a99a44bc38695001138b456,0.3,71.42857143,48.57142857,71.72857143,100,5700217cc1dc55e735147cac
5a99a44bc38695001138b456,0.33,58.92857143,48.57142857,59.25857143,100,5793a0c2195fc0110a0e5e7c
5a99a44bc38695001138b456,0.3,71.42857143,48.57142857,71.72857143,100,5a01c6556a58d900132023e4
5a8eeb2f833f3e0010868b0e,0,62.5,20,62.5,100,5a99c2524d891800107b6594
5a8eeb3c5b080a0011b3b450,0,62.5,20,62.5,100,5a99c2524d891800107b6594
5a8eeb7b5b080a0011b3b63e,0,62.5,20,62.5,100,5a99c2524d891800107b6594
5a8eeb46e49da20011ca5754,0,75,20,75,100,5a99c2524d891800107b6594
5a5d21a23566c70011ed8856,0,80.13888889,96.44444444,80.13888889,100,5878940c60b974d7687e6c34
5a97dc093da1470012525768,0.12,100,100,100,100,59e09fdefecd4a000f327a94
5a9d898fc3869500113d24ff,0,87.5,100,87.5,100,57f3feabb5492e5760807ab8
5a79f4e439806100116054c2,4.5,62.08333333,78.66666667,66.58333333,100,593cbd78ba05b1000e23ee33
5aafe45438518e000ffdc7d9,-2.19,85.41666667,53.33333333,83.22666667,100,55c31f813f48d0cf2aa6ce3b
5aafe45438518e000ffdc7d9,-1.11,81.25,40,80.14,100,5771a05d1fb808a12bea21dd
5aa1f4d1f21afd00106c927a,-4.74,75.5,61.6,70.76,100,5a6f9f53a9c82100108cfc03
5aa17478ad930700104503a0,0,56.25,0,56.25,100,55490118ca066e1d65b92c17
5aa17478ad930700104503a0,0,56.25,0,56.25,100,5567bfabd3b5e45f4345d8c3
5aa17478ad930700104503a0,0,71.875,50,71.875,100,55d6d0e7ae03426f6b3a2883
5aa17478ad930700104503a0,0,56.25,0,56.25,100,55d7451b2328988d2a5668e8
5aa17478ad930700104503a0,0,0,0,0,0,5730c68d533a3cf21fbd7da0
5aa17478ad930700104503a0,0,0,0,0,0,577fd4a75f43bc58017fe991
5aa17478ad930700104503a0,0,0,0,0,0,577d80892fa7b8b8705db844
5aa17478ad930700104503a0,0,43.75,0,43.75,100,57f89685a731d63909238d10
5aa17478ad930700104503a0,0,0,0,0,0,58a59db9c0986b36214e9113
5aa17478ad930700104503a0,0,12.5,0,0,0,58fdd3fbf8f199000bbd31a0
5aa17478ad930700104503a0,0,56.25,0,56.25,100,5911e52e05430d000c11031f
5aa17478ad930700104503a0,0,0,0,0,0,5914d02f05430d000c171fea
5aa17478ad930700104503a0,0,0,0,0,0,59512a214d8ca9000e5c79aa
5aa17478ad930700104503a0,0,43.75,0,43.75,100,595b60cd5ebf6c000fe465f9
5aa17478ad930700104503a0,0,59.375,50,59.375,100,5aaf37e575ebfa001148d504
5aa17478ad930700104503a0,0,43.75,0,43.75,100,5a30805d5fcd210011ad1506
5aa17478ad930700104503a0,0,56.25,0,56.25,100,5a1d5aa67768de00166fbbb3
5aa17478ad930700104503a0,0,56.25,0,56.25,100,5aaeada875ebfa0011477735
5aa17478ad930700104503a0,0,0,0,0,0,5ab8816c15daef0012d80b47
5aa17478ad930700104503a0,0,43.75,0,43.75,100,5a381de19b85430010a0f269
5aa17478ad930700104503a0,0,64.0625,25,64.0625,100,5a4f35260079ac00117eaf37
5aa17478ad930700104503a0,0,0,0,0,0,5aaae78900318e0014828b2d
5aa17478ad930700104503a0,0,43.75,0,43.75,100,59c4bf6c97cf5f000c1cad3b
5aa17478ad930700104503a0,0,43.75,0,43.75,100,5ab17fa28364f400133aa167
5aa17478ad930700104503a0,0,0,0,0,0,5aac4e1eab949a0010fb3fe0
5aa17478ad930700104503a0,0,56.25,0,56.25,100,5aad3cbe75ebfa0011450fd9
5aa17478ad930700104503a0,0,0,0,0,0,5a69252f93b1d40011173a66
5aa17478ad930700104503a0,0,53.125,30,53.125,100,5ab0151d941f030012140e7e
5aa1d8055e289d0010cb418a,6,0,0,0,0,5390a3e45551df121e00023d
5aa1d8055e289d0010cb418a,6,0,0,0,0,557fb71917a09a416a9c74f7
5aa1d8055e289d0010cb418a,6,0,0,0,0,55d7e32e2328988d2a5696f8
5aa1d8055e289d0010cb418a,6,0,0,0,0,5730c68d533a3cf21fbd7da0
5aa1d8055e289d0010cb418a,6,0,0,0,0,57b2785c32ca2b2f449f205e
5aa1d8055e289d0010cb418a,6,43.75,0,49.75,100,577fd4a75f43bc58017fe991
5aa1d8055e289d0010cb418a,6,0,0,0,0,58a59db9c0986b36214e9113
5aa1d8055e289d0010cb418a,6,43.75,0,49.75,100,595b60cd5ebf6c000fe465f9
5aa1d8055e289d0010cb418a,6,31.25,0,37.25,100,5a4e62070e101f0011fe2c44
5aa1d8055e289d0010cb418a,6,0,0,0,0,59512a214d8ca9000e5c79aa
5aa1d8055e289d0010cb418a,6,31.25,0,37.25,100,5a30805d5fcd210011ad1506
5aa1d8055e289d0010cb418a,6,12.5,0,0,0,5a6001164bc120001174f57a
5aa1d8055e289d0010cb418a,6,56.25,0,62.25,100,5914d02f05430d000c171fea
5aa1d8055e289d0010cb418a,6,12.5,0,0,0,5a27b31aa99cde0012a59cc9
5aa1d8055e289d0010cb418a,6,0,0,0,0,5a69252f93b1d40011173a66
5aa1d8055e289d0010cb418a,6,0,0,0,0,5aab19f000318e0014831ab9
5aa1d8055e289d0010cb418a,6,0,0,0,0,5a1d5aa67768de00166fbbb3
5aa1d8055e289d0010cb418a,6,43.75,0,49.75,100,5ab0151d941f030012140e7e
5a9d6eb014c51e0010491d68,0,43.75,0,43.75,100,5567bfabd3b5e45f4345d8c3
5a9d6eb014c51e0010491d68,0,0,0,0,0,55d7e32e2328988d2a5696f8
5a9d6eb014c51e0010491d68,-1.2,59.375,50,58.175,100,574b72d782f6810f4d15d8db
5a9d6eb014c51e0010491d68,0,0,0,0,0,5730c68d533a3cf21fbd7da0
5a9d6eb014c51e0010491d68,0,12.5,0,0,0,580981771495eede7829ffb9
5a9d6eb014c51e0010491d68,0,64.0625,25,64.0625,100,58af182c6f102d894960755c
